Generation,Ranking,BOBs,Time for Generation,Time since Initiation
92,"[(41, 35), (0, 36), (2, 36), (3, 36), (14, 36), (44, 36), (78, 36), (92, 36), (5, 37), (6, 37), (8, 37), (9, 37), (10, 37), (11, 37), (12, 37), (13, 37), (15, 37), (16, 37), (22, 37), (23, 37), (24, 37), (26, 37), (27, 37), (29, 37), (32, 37), (35, 37), (37, 37), (38, 37), (39, 37), (40, 37), (42, 37), (43, 37), (45, 37), (46, 37), (47, 37), (50, 37), (52, 37), (55, 37), (56, 37), (57, 37), (60, 37), (61, 37), (62, 37), (63, 37), (65, 37), (66, 37), (68, 37), (69, 37), (73, 37), (74, 37), (75, 37), (76, 37), (81, 37), (82, 37), (83, 37), (84, 37), (87, 37), (88, 37), (90, 37), (95, 37), (96, 37), (97, 37), (98, 37), (99, 37), (7, 38), (17, 38), (18, 38), (19, 38), (20, 38), (25, 38), (30, 38), (31, 38), (36, 38), (49, 38), (51, 38), (53, 38), (64, 38), (67, 38), (70, 38), (72, 38), (77, 38), (80, 38), (93, 38), (1, 39), (33, 39), (89, 39), (54, 40), (59, 40), (94, 40), (71, 41), (85, 41), (91, 41), (28, 42), (86, 42), (48, 43), (79, 43), (21, 45), (4, 47), (34, 47), (58, 51)]","[41, 0, 2, 3, 14, 44, 78, 92, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 22, 23]",1.9587945938110352,181.82286477088928
93,"[(0, 35), (65, 35), (1, 36), (2, 36), (3, 36), (4, 36), (5, 36), (6, 36), (7, 36), (27, 36), (40, 36), (52, 36), (62, 36), (67, 36), (72, 36), (90, 36), (92, 36), (8, 37), (10, 37), (11, 37), (12, 37), (13, 37), (15, 37), (17, 37), (19, 37), (20, 37), (21, 37), (23, 37), (24, 37), (26, 37), (28, 37), (29, 37), (30, 37), (31, 37), (32, 37), (33, 37), (34, 37), (35, 37), (36, 37), (37, 37), (38, 37), (39, 37), (42, 37), (43, 37), (44, 37), (45, 37), (46, 37), (47, 37), (48, 37), (53, 37), (54, 37), (55, 37), (56, 37), (57, 37), (58, 37), (59, 37), (63, 37), (64, 37), (70, 37), (73, 37), (74, 37), (75, 37), (76, 37), (77, 37), (78, 37), (80, 37), (81, 37), (82, 37), (83, 37), (84, 37), (85, 37), (86, 37), (89, 37), (91, 37), (93, 37), (94, 37), (96, 37), (97, 37), (98, 37), (99, 37), (49, 38), (61, 38), (66, 38), (14, 39), (25, 39), (51, 39), (60, 39), (68, 39), (69, 39), (87, 39), (88, 39), (22, 40), (79, 40), (95, 40), (9, 41), (71, 41), (41, 42), (50, 42), (16, 44), (18, 46)]","[0, 65, 1, 2, 3, 4, 5, 6, 7, 27, 40, 52, 62, 67, 72, 90, 92, 8, 10, 11]",1.9597930908203125,183.78362131118774
94,"[(0, 35), (1, 35), (31, 35), (75, 35), (2, 36), (3, 36), (4, 36), (5, 36), (7, 36), (10, 36), (11, 36), (12, 36), (13, 36), (15, 36), (16, 36), (22, 36), (26, 36), (27, 36), (28, 36), (30, 36), (32, 36), (33, 36), (34, 36), (37, 36), (38, 36), (39, 36), (40, 36), (41, 36), (42, 36), (43, 36), (44, 36), (46, 36), (48, 36), (49, 36), (51, 36), (53, 36), (56, 36), (57, 36), (58, 36), (59, 36), (62, 36), (63, 36), (67, 36), (71, 36), (76, 36), (78, 36), (80, 36), (81, 36), (86, 36), (87, 36), (89, 36), (90, 36), (91, 36), (94, 36), (96, 36), (97, 36), (99, 36), (9, 37), (17, 37), (19, 37), (20, 37), (24, 37), (25, 37), (35, 37), (45, 37), (47, 37), (50, 37), (54, 37), (55, 37), (64, 37), (65, 37), (66, 37), (68, 37), (72, 37), (73, 37), (74, 37), (79, 37), (85, 37), (88, 37), (93, 37), (98, 37), (6, 38), (61, 38), (70, 38), (77, 38), (82, 38), (84, 38), (18, 39), (14, 40), (69, 40), (83, 40), (23, 41), (52, 41), (60, 42), (8, 43), (36, 43), (92, 43), (29, 44), (95, 44), (21, 47)]","[0, 1, 31, 75, 2, 3, 4, 5, 7, 10, 11, 12, 13, 15, 16, 22, 26, 27, 28, 30]",1.9657416343688965,185.74936294555664
95,"[(54, 33), (0, 35), (1, 35), (2, 35), (3, 35), (39, 35), (86, 35), (93, 35), (5, 36), (6, 36), (7, 36), (8, 36), (9, 36), (11, 36), (12, 36), (13, 36), (14, 36), (19, 36), (21, 36), (22, 36), (23, 36), (24, 36), (25, 36), (26, 36), (27, 36), (28, 36), (29, 36), (30, 36), (31, 36), (32, 36), (33, 36), (34, 36), (35, 36), (43, 36), (45, 36), (46, 36), (48, 36), (49, 36), (50, 36), (51, 36), (52, 36), (53, 36), (56, 36), (57, 36), (58, 36), (59, 36), (60, 36), (61, 36), (62, 36), (63, 36), (65, 36), (66, 36), (67, 36), (68, 36), (71, 36), (72, 36), (73, 36), (74, 36), (75, 36), (76, 36), (77, 36), (78, 36), (79, 36), (81, 36), (82, 36), (83, 36), (84, 36), (87, 36), (88, 36), (90, 36), (91, 36), (96, 36), (97, 36), (98, 36), (99, 36), (18, 37), (44, 37), (47, 37), (55, 37), (64, 37), (89, 37), (92, 37), (15, 38), (17, 38), (37, 38), (38, 38), (40, 38), (41, 38), (70, 38), (85, 38), (80, 39), (95, 39), (16, 40), (69, 40), (4, 41), (20, 41), (36, 41), (42, 41), (94, 42), (10, 44)]","[54, 0, 1, 2, 3, 39, 86, 93, 5, 6, 7, 8, 9, 11, 12, 13, 14, 19, 21, 22]",1.9687018394470215,187.71806478500366
96,"[(1, 35), (2, 35), (3, 35), (6, 35), (7, 35), (23, 35), (25, 35), (26, 35), (32, 35), (41, 35), (42, 35), (57, 35), (75, 35), (78, 35), (82, 35), (88, 35), (89, 35), (95, 35), (99, 35), (4, 36), (8, 36), (9, 36), (10, 36), (12, 36), (13, 36), (14, 36), (15, 36), (16, 36), (18, 36), (19, 36), (20, 36), (22, 36), (28, 36), (29, 36), (31, 36), (33, 36), (34, 36), (35, 36), (36, 36), (37, 36), (38, 36), (39, 36), (40, 36), (43, 36), (45, 36), (46, 36), (47, 36), (48, 36), (49, 36), (50, 36), (51, 36), (53, 36), (54, 36), (56, 36), (58, 36), (59, 36), (60, 36), (61, 36), (62, 36), (63, 36), (64, 36), (65, 36), (67, 36), (68, 36), (72, 36), (74, 36), (76, 36), (77, 36), (79, 36), (80, 36), (81, 36), (84, 36), (85, 36), (86, 36), (87, 36), (90, 36), (91, 36), (93, 36), (94, 36), (96, 36), (98, 36), (0, 37), (71, 37), (97, 37), (27, 38), (30, 38), (83, 38), (5, 39), (11, 39), (17, 39), (44, 39), (92, 39), (66, 40), (70, 40), (21, 41), (52, 41), (73, 41), (24, 42), (69, 42), (55, 43)]","[1, 2, 3, 6, 7, 23, 25, 26, 32, 41, 42, 57, 75, 78, 82, 88, 89, 95, 99, 4]",1.949814796447754,189.66887402534485
97,"[(30, 34), (52, 34), (1, 35), (2, 35), (3, 35), (4, 35), (5, 35), (6, 35), (7, 35), (9, 35), (10, 35), (11, 35), (12, 35), (13, 35), (14, 35), (17, 35), (18, 35), (20, 35), (21, 35), (23, 35), (24, 35), (25, 35), (28, 35), (29, 35), (31, 35), (33, 35), (34, 35), (35, 35), (37, 35), (38, 35), (39, 35), (40, 35), (41, 35), (42, 35), (43, 35), (45, 35), (46, 35), (47, 35), (48, 35), (50, 35), (51, 35), (53, 35), (54, 35), (55, 35), (57, 35), (58, 35), (59, 35), (60, 35), (61, 35), (64, 35), (65, 35), (66, 35), (67, 35), (68, 35), (69, 35), (70, 35), (71, 35), (72, 35), (75, 35), (77, 35), (78, 35), (79, 35), (80, 35), (81, 35), (84, 35), (85, 35), (87, 35), (88, 35), (90, 35), (91, 35), (92, 35), (93, 35), (94, 35), (95, 35), (96, 35), (97, 35), (98, 35), (99, 35), (19, 36), (22, 36), (26, 36), (36, 36), (49, 36), (56, 36), (63, 36), (76, 36), (15, 37), (16, 37), (62, 37), (86, 37), (27, 38), (32, 39), (82, 39), (8, 40), (73, 40), (44, 41), (0, 42), (89, 42), (74, 43), (83, 43)]","[30, 52, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 17, 18, 20, 21, 23]",1.9637396335601807,191.63261365890503
98,"[(2, 33), (0, 34), (1, 34), (17, 34), (22, 34), (25, 34), (3, 35), (4, 35), (5, 35), (6, 35), (7, 35), (9, 35), (10, 35), (11, 35), (13, 35), (14, 35), (15, 35), (16, 35), (18, 35), (19, 35), (20, 35), (21, 35), (23, 35), (27, 35), (29, 35), (30, 35), (31, 35), (33, 35), (34, 35), (35, 35), (36, 35), (37, 35), (39, 35), (40, 35), (42, 35), (43, 35), (44, 35), (45, 35), (46, 35), (47, 35), (48, 35), (49, 35), (50, 35), (51, 35), (52, 35), (53, 35), (54, 35), (55, 35), (56, 35), (57, 35), (58, 35), (59, 35), (60, 35), (61, 35), (62, 35), (63, 35), (64, 35), (66, 35), (67, 35), (68, 35), (69, 35), (70, 35), (71, 35), (74, 35), (76, 35), (77, 35), (78, 35), (79, 35), (80, 35), (82, 35), (83, 35), (86, 35), (87, 35), (88, 35), (89, 35), (90, 35), (91, 35), (92, 35), (94, 35), (95, 35), (96, 35), (97, 35), (98, 35), (99, 35), (28, 36), (73, 36), (8, 37), (26, 37), (81, 37), (93, 37), (12, 38), (24, 38), (65, 38), (38, 39), (72, 39), (85, 39), (32, 40), (41, 42), (75, 42), (84, 42)]","[2, 0, 1, 17, 22, 25, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 18, 19]",1.9577581882476807,193.5913746356964
99,"[(0, 33), (1, 34), (2, 34), (3, 34), (4, 34), (5, 34), (32, 34), (41, 34), (57, 34), (71, 34), (76, 34), (85, 34), (7, 35), (8, 35), (9, 35), (10, 35), (14, 35), (15, 35), (16, 35), (17, 35), (18, 35), (19, 35), (20, 35), (22, 35), (23, 35), (24, 35), (25, 35), (27, 35), (28, 35), (29, 35), (31, 35), (33, 35), (34, 35), (35, 35), (36, 35), (37, 35), (38, 35), (39, 35), (40, 35), (42, 35), (43, 35), (44, 35), (47, 35), (48, 35), (49, 35), (50, 35), (53, 35), (54, 35), (55, 35), (56, 35), (58, 35), (59, 35), (60, 35), (61, 35), (62, 35), (64, 35), (66, 35), (67, 35), (68, 35), (72, 35), (73, 35), (74, 35), (75, 35), (77, 35), (79, 35), (80, 35), (82, 35), (83, 35), (84, 35), (86, 35), (87, 35), (88, 35), (89, 35), (92, 35), (93, 35), (94, 35), (95, 35), (98, 35), (99, 35), (11, 36), (26, 36), (65, 36), (81, 36), (90, 36), (6, 37), (13, 37), (96, 37), (21, 38), (30, 38), (51, 38), (63, 38), (45, 39), (69, 39), (70, 39), (46, 40), (97, 40), (78, 41), (91, 41), (12, 43), (52, 44)]","[0, 1, 2, 3, 4, 5, 32, 41, 57, 71, 76, 85, 7, 8, 9, 10, 14, 15, 16, 17]",1.963754415512085,195.55612921714783
100,"[(0, 33), (2, 33), (1, 34), (3, 34), (4, 34), (5, 34), (6, 34), (7, 34), (8, 34), (9, 34), (10, 34), (21, 34), (31, 34), (34, 34), (36, 34), (40, 34), (49, 34), (50, 34), (52, 34), (55, 34), (59, 34), (68, 34), (74, 34), (75, 34), (77, 34), (84, 34), (89, 34), (93, 34), (96, 34), (98, 34), (12, 35), (13, 35), (16, 35), (18, 35), (19, 35), (20, 35), (22, 35), (23, 35), (24, 35), (25, 35), (27, 35), (29, 35), (30, 35), (32, 35), (33, 35), (35, 35), (38, 35), (39, 35), (41, 35), (42, 35), (44, 35), (45, 35), (46, 35), (47, 35), (48, 35), (51, 35), (53, 35), (54, 35), (56, 35), (57, 35), (58, 35), (60, 35), (61, 35), (63, 35), (64, 35), (67, 35), (70, 35), (72, 35), (73, 35), (76, 35), (78, 35), (79, 35), (85, 35), (86, 35), (88, 35), (90, 35), (92, 35), (94, 35), (97, 35), (99, 35), (65, 36), (80, 36), (87, 37), (91, 37), (11, 38), (15, 38), (82, 38), (83, 38), (17, 39), (28, 39), (43, 39), (69, 39), (95, 39), (26, 40), (62, 40), (71, 40), (14, 41), (37, 41), (66, 41), (81, 42)]","[0, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 21, 31, 34, 36, 40, 49, 50, 52, 55]",1.9607458114624023,197.51687502861023
101,"[(66, 32), (0, 33), (2, 34), (3, 34), (4, 34), (5, 34), (6, 34), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (13, 34), (15, 34), (16, 34), (17, 34), (18, 34), (20, 34), (21, 34), (22, 34), (23, 34), (24, 34), (25, 34), (28, 34), (29, 34), (33, 34), (34, 34), (35, 34), (36, 34), (37, 34), (38, 34), (39, 34), (41, 34), (42, 34), (44, 34), (45, 34), (46, 34), (48, 34), (49, 34), (50, 34), (52, 34), (53, 34), (54, 34), (57, 34), (58, 34), (59, 34), (60, 34), (61, 34), (62, 34), (63, 34), (64, 34), (65, 34), (67, 34), (68, 34), (69, 34), (70, 34), (71, 34), (72, 34), (73, 34), (74, 34), (75, 34), (76, 34), (77, 34), (78, 34), (79, 34), (80, 34), (82, 34), (83, 34), (84, 34), (85, 34), (86, 34), (88, 34), (89, 34), (90, 34), (91, 34), (92, 34), (93, 34), (94, 34), (95, 34), (96, 34), (97, 34), (99, 34), (27, 35), (30, 35), (32, 35), (1, 36), (31, 36), (47, 36), (26, 37), (40, 37), (51, 37), (87, 37), (14, 39), (55, 39), (81, 39), (98, 39), (56, 40), (43, 41), (19, 42)]","[66, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21]",1.9557812213897705,199.47265625
102,"[(0, 32), (1, 33), (50, 33), (52, 33), (64, 33), (2, 34), (3, 34), (4, 34), (6, 34), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (13, 34), (16, 34), (18, 34), (19, 34), (22, 34), (23, 34), (25, 34), (26, 34), (27, 34), (28, 34), (29, 34), (31, 34), (32, 34), (33, 34), (34, 34), (35, 34), (36, 34), (38, 34), (39, 34), (40, 34), (42, 34), (44, 34), (45, 34), (47, 34), (48, 34), (49, 34), (51, 34), (53, 34), (55, 34), (56, 34), (57, 34), (58, 34), (59, 34), (60, 34), (61, 34), (62, 34), (63, 34), (65, 34), (66, 34), (67, 34), (68, 34), (69, 34), (70, 34), (71, 34), (72, 34), (73, 34), (74, 34), (76, 34), (77, 34), (78, 34), (79, 34), (80, 34), (81, 34), (82, 34), (84, 34), (85, 34), (86, 34), (88, 34), (89, 34), (90, 34), (91, 34), (92, 34), (93, 34), (94, 34), (95, 34), (96, 34), (98, 34), (99, 34), (46, 35), (5, 36), (17, 36), (37, 36), (30, 37), (83, 37), (97, 37), (21, 38), (75, 38), (15, 39), (43, 39), (20, 40), (24, 40), (41, 40), (87, 41), (14, 43), (54, 45)]","[0, 1, 50, 52, 64, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 22]",1.9577767848968506,201.43043303489685
103,"[(0, 32), (96, 32), (2, 33), (3, 33), (25, 33), (59, 33), (86, 33), (5, 34), (6, 34), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (12, 34), (13, 34), (14, 34), (15, 34), (16, 34), (18, 34), (21, 34), (22, 34), (24, 34), (26, 34), (27, 34), (28, 34), (29, 34), (30, 34), (31, 34), (32, 34), (33, 34), (34, 34), (37, 34), (40, 34), (41, 34), (42, 34), (43, 34), (44, 34), (45, 34), (46, 34), (47, 34), (48, 34), (49, 34), (52, 34), (54, 34), (55, 34), (56, 34), (57, 34), (58, 34), (61, 34), (62, 34), (63, 34), (64, 34), (67, 34), (68, 34), (70, 34), (72, 34), (73, 34), (74, 34), (75, 34), (78, 34), (79, 34), (80, 34), (81, 34), (82, 34), (84, 34), (85, 34), (87, 34), (88, 34), (89, 34), (90, 34), (91, 34), (92, 34), (93, 34), (95, 34), (97, 34), (99, 34), (1, 35), (17, 35), (19, 35), (50, 35), (20, 36), (65, 36), (66, 36), (69, 36), (4, 37), (23, 37), (38, 37), (83, 37), (94, 37), (60, 38), (98, 38), (36, 39), (71, 39), (76, 40), (51, 41), (53, 41), (77, 44), (35, 46), (39, 47)]","[0, 96, 2, 3, 25, 59, 86, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18]",2.2539565563201904,203.68438959121704
104,"[(1, 32), (2, 33), (3, 33), (4, 33), (5, 33), (6, 33), (41, 33), (48, 33), (63, 33), (67, 33), (70, 33), (76, 33), (90, 33), (92, 33), (93, 33), (0, 34), (7, 34), (8, 34), (11, 34), (15, 34), (16, 34), (17, 34), (18, 34), (19, 34), (21, 34), (22, 34), (23, 34), (24, 34), (27, 34), (28, 34), (29, 34), (30, 34), (31, 34), (33, 34), (35, 34), (36, 34), (37, 34), (39, 34), (42, 34), (43, 34), (45, 34), (46, 34), (47, 34), (49, 34), (50, 34), (52, 34), (53, 34), (54, 34), (55, 34), (56, 34), (57, 34), (58, 34), (59, 34), (60, 34), (62, 34), (64, 34), (65, 34), (66, 34), (68, 34), (69, 34), (71, 34), (74, 34), (77, 34), (78, 34), (80, 34), (83, 34), (85, 34), (86, 34), (87, 34), (88, 34), (89, 34), (91, 34), (95, 34), (96, 34), (98, 34), (99, 34), (38, 35), (79, 35), (94, 35), (10, 36), (20, 36), (25, 36), (32, 36), (40, 36), (13, 37), (44, 37), (51, 37), (61, 37), (73, 37), (75, 37), (9, 38), (12, 38), (34, 38), (72, 38), (81, 38), (84, 38), (26, 39), (82, 40), (97, 40), (14, 41)]","[1, 2, 3, 4, 5, 6, 41, 48, 63, 67, 70, 76, 90, 92, 93, 0, 7, 8, 11, 15]",1.960756540298462,205.6451461315155
105,"[(0, 32), (2, 33), (3, 33), (4, 33), (5, 33), (6, 33), (7, 33), (9, 33), (10, 33), (11, 33), (12, 33), (13, 33), (14, 33), (20, 33), (24, 33), (28, 33), (29, 33), (36, 33), (37, 33), (38, 33), (39, 33), (44, 33), (46, 33), (49, 33), (50, 33), (51, 33), (52, 33), (53, 33), (55, 33), (56, 33), (58, 33), (64, 33), (66, 33), (67, 33), (68, 33), (72, 33), (74, 33), (75, 33), (76, 33), (78, 33), (79, 33), (80, 33), (83, 33), (86, 33), (87, 33), (89, 33), (92, 33), (93, 33), (94, 33), (16, 34), (17, 34), (18, 34), (19, 34), (21, 34), (22, 34), (23, 34), (25, 34), (26, 34), (27, 34), (31, 34), (32, 34), (34, 34), (35, 34), (41, 34), (43, 34), (45, 34), (47, 34), (48, 34), (54, 34), (57, 34), (59, 34), (60, 34), (61, 34), (62, 34), (63, 34), (65, 34), (69, 34), (70, 34), (71, 34), (73, 34), (77, 34), (81, 34), (84, 34), (85, 34), (90, 34), (91, 34), (95, 34), (96, 34), (98, 34), (99, 34), (1, 35), (97, 35), (33, 36), (82, 36), (40, 37), (42, 37), (88, 38), (15, 40), (8, 41), (30, 46)]","[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 20, 24, 28, 29, 36, 37, 38]",1.961754560470581,207.6078953742981
106,"[(0, 32), (1, 33), (2, 33), (3, 33), (4, 33), (6, 33), (7, 33), (8, 33), (10, 33), (11, 33), (12, 33), (13, 33), (16, 33), (19, 33), (20, 33), (21, 33), (22, 33), (23, 33), (24, 33), (25, 33), (27, 33), (30, 33), (31, 33), (32, 33), (33, 33), (34, 33), (35, 33), (36, 33), (37, 33), (38, 33), (39, 33), (40, 33), (41, 33), (42, 33), (44, 33), (45, 33), (46, 33), (47, 33), (48, 33), (50, 33), (54, 33), (57, 33), (59, 33), (62, 33), (63, 33), (64, 33), (66, 33), (67, 33), (68, 33), (69, 33), (70, 33), (71, 33), (72, 33), (73, 33), (74, 33), (75, 33), (78, 33), (79, 33), (80, 33), (82, 33), (87, 33), (88, 33), (94, 33), (95, 33), (96, 33), (97, 33), (17, 34), (26, 34), (43, 34), (53, 34), (98, 34), (5, 35), (9, 35), (49, 35), (61, 35), (77, 35), (89, 35), (91, 35), (92, 35), (15, 36), (29, 36), (51, 36), (81, 36), (84, 36), (14, 37), (58, 37), (65, 37), (76, 37), (83, 37), (86, 37), (93, 37), (99, 37), (52, 38), (55, 38), (60, 38), (85, 38), (18, 39), (28, 40), (90, 41), (56, 42)]","[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 16, 19, 20, 21, 22, 23, 24, 25]",1.9647397994995117,209.57363057136536
107,"[(3, 31), (0, 32), (1, 33), (2, 33), (5, 33), (6, 33), (7, 33), (8, 33), (9, 33), (10, 33), (11, 33), (12, 33), (14, 33), (15, 33), (16, 33), (19, 33), (20, 33), (21, 33), (22, 33), (23, 33), (25, 33), (26, 33), (27, 33), (28, 33), (30, 33), (31, 33), (32, 33), (33, 33), (34, 33), (35, 33), (36, 33), (38, 33), (39, 33), (40, 33), (41, 33), (42, 33), (43, 33), (45, 33), (46, 33), (48, 33), (49, 33), (51, 33), (52, 33), (53, 33), (54, 33), (55, 33), (56, 33), (58, 33), (59, 33), (60, 33), (61, 33), (62, 33), (63, 33), (65, 33), (66, 33), (67, 33), (68, 33), (70, 33), (71, 33), (73, 33), (74, 33), (75, 33), (77, 33), (78, 33), (79, 33), (80, 33), (81, 33), (82, 33), (84, 33), (85, 33), (86, 33), (87, 33), (91, 33), (92, 33), (95, 33), (96, 33), (97, 33), (98, 33), (13, 34), (18, 34), (47, 34), (50, 34), (72, 34), (76, 34), (44, 35), (83, 35), (4, 36), (37, 36), (24, 37), (29, 37), (88, 37), (90, 37), (99, 37), (57, 38), (89, 38), (94, 38), (93, 39), (17, 40), (64, 40), (69, 44)]","[3, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23]",1.9557685852050781,211.5303919315338
108,"[(0, 31), (1, 32), (34, 32), (2, 33), (3, 33), (4, 33), (6, 33), (7, 33), (8, 33), (9, 33), (11, 33), (12, 33), (13, 33), (14, 33), (15, 33), (16, 33), (17, 33), (18, 33), (19, 33), (23, 33), (24, 33), (25, 33), (26, 33), (27, 33), (28, 33), (29, 33), (30, 33), (31, 33), (33, 33), (37, 33), (38, 33), (39, 33), (40, 33), (41, 33), (44, 33), (45, 33), (47, 33), (48, 33), (49, 33), (51, 33), (52, 33), (53, 33), (54, 33), (55, 33), (56, 33), (57, 33), (58, 33), (59, 33), (60, 33), (61, 33), (62, 33), (63, 33), (64, 33), (65, 33), (66, 33), (67, 33), (68, 33), (69, 33), (70, 33), (71, 33), (72, 33), (73, 33), (75, 33), (76, 33), (77, 33), (78, 33), (80, 33), (81, 33), (82, 33), (83, 33), (85, 33), (86, 33), (87, 33), (88, 33), (89, 33), (91, 33), (92, 33), (94, 33), (96, 33), (97, 33), (98, 33), (99, 33), (22, 34), (21, 35), (36, 35), (79, 35), (93, 35), (95, 35), (5, 36), (50, 36), (10, 37), (32, 37), (35, 37), (46, 38), (90, 38), (20, 39), (43, 39), (74, 39), (42, 40), (84, 40)]","[0, 1, 34, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 23]",1.9607598781585693,213.49214887619019
109,"[(0, 31), (35, 31), (2, 32), (37, 32), (4, 33), (5, 33), (6, 33), (7, 33), (8, 33), (9, 33), (10, 33), (11, 33), (12, 33), (13, 33), (14, 33), (17, 33), (18, 33), (21, 33), (22, 33), (23, 33), (24, 33), (26, 33), (27, 33), (28, 33), (29, 33), (31, 33), (32, 33), (33, 33), (34, 33), (36, 33), (38, 33), (39, 33), (40, 33), (41, 33), (42, 33), (43, 33), (44, 33), (45, 33), (46, 33), (48, 33), (49, 33), (50, 33), (51, 33), (52, 33), (54, 33), (56, 33), (58, 33), (61, 33), (62, 33), (64, 33), (66, 33), (68, 33), (69, 33), (70, 33), (71, 33), (73, 33), (74, 33), (75, 33), (76, 33), (77, 33), (78, 33), (80, 33), (82, 33), (83, 33), (84, 33), (85, 33), (87, 33), (88, 33), (89, 33), (91, 33), (94, 33), (95, 33), (96, 33), (97, 33), (98, 33), (99, 33), (90, 34), (20, 35), (30, 35), (47, 35), (55, 35), (59, 35), (65, 35), (67, 35), (72, 35), (1, 36), (25, 36), (57, 36), (19, 37), (60, 37), (63, 37), (79, 37), (81, 37), (3, 38), (16, 38), (53, 38), (86, 38), (92, 38), (93, 38), (15, 39)]","[0, 35, 2, 37, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 21, 22, 23]",1.9657738208770752,215.45889329910278
110,"[(0, 31), (1, 31), (4, 33), (5, 33), (6, 33), (7, 33), (8, 33), (9, 33), (11, 33), (12, 33), (15, 33), (16, 33), (17, 33), (20, 33), (21, 33), (22, 33), (25, 33), (26, 33), (28, 33), (29, 33), (30, 33), (31, 33), (32, 33), (33, 33), (34, 33), (35, 33), (36, 33), (37, 33), (39, 33), (41, 33), (44, 33), (45, 33), (46, 33), (48, 33), (49, 33), (50, 33), (51, 33), (52, 33), (53, 33), (54, 33), (55, 33), (57, 33), (58, 33), (59, 33), (60, 33), (61, 33), (62, 33), (64, 33), (65, 33), (66, 33), (67, 33), (68, 33), (69, 33), (70, 33), (71, 33), (72, 33), (73, 33), (74, 33), (75, 33), (76, 33), (77, 33), (78, 33), (79, 33), (81, 33), (82, 33), (83, 33), (84, 33), (85, 33), (86, 33), (87, 33), (90, 33), (91, 33), (93, 33), (94, 33), (96, 33), (97, 33), (98, 33), (99, 33), (95, 34), (10, 35), (19, 35), (89, 35), (2, 36), (3, 36), (23, 36), (27, 36), (40, 36), (42, 36), (47, 36), (92, 36), (13, 37), (14, 37), (38, 37), (56, 37), (24, 38), (80, 38), (88, 38), (18, 39), (43, 39), (63, 39)]","[0, 1, 4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 20, 21, 22, 25, 26, 28, 29]",1.9597976207733154,217.41965627670288
111,"[(0, 31), (1, 31), (2, 33), (3, 33), (4, 33), (6, 33), (7, 33), (8, 33), (9, 33), (10, 33), (11, 33), (12, 33), (13, 33), (14, 33), (15, 33), (16, 33), (17, 33), (18, 33), (19, 33), (21, 33), (23, 33), (26, 33), (27, 33), (28, 33), (29, 33), (30, 33), (31, 33), (32, 33), (34, 33), (35, 33), (37, 33), (39, 33), (40, 33), (41, 33), (43, 33), (44, 33), (45, 33), (46, 33), (47, 33), (49, 33), (50, 33), (51, 33), (52, 33), (53, 33), (54, 33), (55, 33), (56, 33), (58, 33), (59, 33), (60, 33), (63, 33), (64, 33), (65, 33), (66, 33), (67, 33), (68, 33), (69, 33), (70, 33), (71, 33), (72, 33), (73, 33), (74, 33), (75, 33), (76, 33), (77, 33), (79, 33), (80, 33), (81, 33), (82, 33), (83, 33), (84, 33), (85, 33), (86, 33), (87, 33), (88, 33), (89, 33), (90, 33), (91, 33), (92, 33), (94, 33), (95, 33), (97, 33), (99, 33), (20, 34), (48, 34), (5, 35), (38, 35), (98, 36), (42, 37), (57, 37), (93, 37), (24, 38), (33, 38), (61, 38), (62, 38), (78, 38), (22, 39), (96, 40), (25, 43), (36, 46)]","[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",1.9577538967132568,219.378399848938
